library,term,pvalue,odds_ratio,combined_score,overlap_genes,adj_pvalue
Reactome_2022,Metallothioneins Bind Metals R-HSA-5661231,4.36052960493847e-05,58.1865234375,584.2120100940831,MT2A;MT1X;MT1E,0.019447962038025575
GO_Biological_Process_2023,DNA Strand Resection Involved In Replication Fork Processing (GO:0110025),0.0006277332252970674,76.99612403100775,567.7228576803623,BRCA1;SAMHD1,0.07055721452339038
GO_Biological_Process_2023,Negative Regulation Of p38MAPK Cascade (GO:1903753),0.0006277332252970674,76.99612403100775,567.7228576803623,DUSP10;DUSP1,0.07055721452339038
Reactome_2022,Response To Metal Ions R-HSA-5660526,9.482129891776345e-05,42.31107954545455,391.94938357871354,MT2A;MT1X;MT1E,0.02114514965866125
GO_Biological_Process_2023,Cellular Response To Zinc Ion (GO:0071294),0.00011795960560694895,38.783203125,350.8006001562594,MT2A;MT1X;MT1E,0.046959954557665155
GO_Biological_Process_2023,Skin Morphogenesis (GO:0043589),0.0011617395476570577,51.325581395348834,346.8499020731412,COL1A1;ERRFI1,0.09327108939760949
GO_Biological_Process_2023,Positive Regulation Of Megakaryocyte Differentiation (GO:0045654),0.0011617395476570577,51.325581395348834,346.8499020731412,HMGB2;RAB7B,0.09327108939760949
GO_Biological_Process_2023,Amine Metabolic Process (GO:0009308),0.0014872633947807551,43.991140642303435,286.41828814216444,VCAM1;MAOA,0.09457514817331497
GO_Biological_Process_2023,Establishment Of Endothelial Intestinal Barrier (GO:0090557),0.001851114999833567,38.49031007751938,242.17976540137838,RAP2B;TJP2,0.09457514817331497
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440),0.001851114999833567,38.49031007751938,242.17976540137838,CREB3L1;DDIT3,0.09457514817331497
GO_Biological_Process_2023,Cellular Response To Copper Ion (GO:0071280),0.00028855049794020246,27.36948529411765,223.07883396526142,MT2A;MT1X;MT1E,0.06486615193695752
GO_Biological_Process_2023,Negative Regulation Of Myotube Differentiation (GO:0010832),0.002252786052583026,34.21188630490956,208.54154935693353,TMEM119;CCN3,0.09798075577844748
GO_Biological_Process_2023,Negative Regulation Of Leukocyte Chemotaxis (GO:0002689),0.002252786052583026,34.21188630490956,208.54154935693353,DUSP1;CCN3,0.09798075577844748
GO_Biological_Process_2023,Negative Regulation Of Mononuclear Cell Migration (GO:0071676),0.0026917731636562324,30.789147286821706,182.19647659489397,DUSP1;CCN3,0.10432941503274501
GO_Biological_Process_2023,Regulation Of p38MAPK Cascade (GO:1900744),9.818488390514994e-05,18.931997136721545,174.71693224959003,PER1;DUSP10;GADD45B;DUSP1,0.046959954557665155
GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),0.000502589798260098,22.151785714285715,168.25912133115668,MT2A;MT1X;MT1E,0.07055721452339038
GO_Biological_Process_2023,Response To Zinc Ion (GO:0010043),0.0005683998978960152,21.143821022727273,158.00112141719868,MT2A;MT1X;MT1E,0.07055721452339038
KEGG_2021_Human,Mineral absorption,4.568685165805358e-05,14.295815295815295,142.8680894840463,MT2A;MT1X;STEAP1;STEAP2;MT1E,0.007675391078553001
GO_Biological_Process_2023,Establishment Of Endothelial Barrier (GO:0061028),0.0007980728929994466,18.60375,132.70632744822578,RAP2B;MYADM;TJP2,0.07789184014812109
GO_Biological_Process_2023,Positive Regulation Of Osteoblast Proliferation (GO:0033690),0.032326773605739184,38.20192307692308,131.10363216765762,TMEM119,0.22363226228090882
GO_Biological_Process_2023,Morphogenesis Of An Endothelium (GO:0003159),0.032326773605739184,38.20192307692308,131.10363216765762,RHOB,0.22363226228090882
GO_Biological_Process_2023,Inner Ear Auditory Receptor Cell Differentiation (GO:0042491),0.032326773605739184,38.20192307692308,131.10363216765762,SLC4A7,0.22363226228090882
GO_Biological_Process_2023,Lipid Droplet Disassembly (GO:1905691),0.032326773605739184,38.20192307692308,131.10363216765762,PNPLA2,0.22363226228090882
GO_Biological_Process_2023,Kidney Morphogenesis (GO:0060993),0.032326773605739184,38.20192307692308,131.10363216765762,SOX4,0.22363226228090882
GO_Biological_Process_2023,Negative Regulation Of Cytokinesis (GO:0032466),0.032326773605739184,38.20192307692308,131.10363216765762,E2F7,0.22363226228090882
GO_Biological_Process_2023,Purine Deoxyribonucleotide Catabolic Process (GO:0009155),0.032326773605739184,38.20192307692308,131.10363216765762,SAMHD1,0.22363226228090882
GO_Biological_Process_2023,Positive Regulation Of Hemoglobin Biosynthetic Process (GO:0046985),0.032326773605739184,38.20192307692308,131.10363216765762,SLC6A9,0.22363226228090882
GO_Biological_Process_2023,Response To Lithium Ion (GO:0010226),0.032326773605739184,38.20192307692308,131.10363216765762,IMPA2,0.22363226228090882
GO_Biological_Process_2023,Protein Localization To Membrane Raft (GO:1903044),0.032326773605739184,38.20192307692308,131.10363216765762,MYADM,0.22363226228090882
GO_Biological_Process_2023,Hepatocyte Differentiation (GO:0070365),0.032326773605739184,38.20192307692308,131.10363216765762,E2F7,0.22363226228090882
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Differentiation Involved In Kidney Development (GO:2000698),0.032326773605739184,38.20192307692308,131.10363216765762,LIF,0.22363226228090882
GO_Biological_Process_2023,Phagosome Acidification (GO:0090383),0.032326773605739184,38.20192307692308,131.10363216765762,SLC4A7,0.22363226228090882
GO_Biological_Process_2023,Positive Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034767),0.032326773605739184,38.20192307692308,131.10363216765762,TRPC6,0.22363226228090882
GO_Biological_Process_2023,Type B Pancreatic Cell Proliferation (GO:0044342),0.032326773605739184,38.20192307692308,131.10363216765762,CCN3,0.22363226228090882
GO_Biological_Process_2023,"Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)",0.032326773605739184,38.20192307692308,131.10363216765762,PER3,0.22363226228090882
GO_Biological_Process_2023,PERK-mediated Unfolded Protein Response (GO:0036499),0.032326773605739184,38.20192307692308,131.10363216765762,DDIT3,0.22363226228090882
GO_Biological_Process_2023,Negative Regulation Of Lipoprotein Lipase Activity (GO:0051005),0.032326773605739184,38.20192307692308,131.10363216765762,SORT1,0.22363226228090882
GO_Biological_Process_2023,Negative Regulation Of Meiotic Cell Cycle (GO:0051447),0.032326773605739184,38.20192307692308,131.10363216765762,DUSP1,0.22363226228090882
GO_Biological_Process_2023,Negative Regulation Of Sequestering Of Triglyceride (GO:0010891),0.032326773605739184,38.20192307692308,131.10363216765762,PNPLA2,0.22363226228090882
GO_Biological_Process_2023,Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746),0.032326773605739184,38.20192307692308,131.10363216765762,IRS2,0.22363226228090882
GO_Biological_Process_2023,Regulation Of Circadian Sleep/Wake Cycle (GO:0042749),0.032326773605739184,38.20192307692308,131.10363216765762,PER3,0.22363226228090882
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Checkpoint (GO:1903504),0.032326773605739184,38.20192307692308,131.10363216765762,DUSP1,0.22363226228090882
GO_Biological_Process_2023,Negative Regulation Of Monocyte Chemotaxis (GO:0090027),0.032326773605739184,38.20192307692308,131.10363216765762,DUSP1,0.22363226228090882
GO_Biological_Process_2023,Pericardium Morphogenesis (GO:0003344),0.032326773605739184,38.20192307692308,131.10363216765762,FLRT3,0.22363226228090882
Reactome_2022,RUNX3 Regulates BCL2L11 (BIM) Transcription R-HSA-8952158,0.032326773605739184,38.20192307692308,131.10363216765762,FOXO3,0.3418421072559001
GO_Biological_Process_2023,Negative Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000323),0.032326773605739184,38.20192307692308,131.10363216765762,PER1,0.22363226228090882
Reactome_2022,IRS Activation R-HSA-74713,0.032326773605739184,38.20192307692308,131.10363216765762,IRS2,0.3418421072559001
Reactome_2022,Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895,0.0042276699293122095,23.680381633870006,129.43943544423092,DDIT3;ASNS,0.17141279895211323
GO_Biological_Process_2023,Positive Regulation Of Glucose Metabolic Process (GO:0010907),0.0042276699293122095,23.680381633870006,129.43943544423092,NNMT;IRS2,0.14849690626709136
Reactome_2022,FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657,0.004810984392675328,21.98781838316722,117.34576682279196,DDIT3;FOXO3,0.17880825326109967
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758),0.005429170370171551,20.52093023255814,107.03653477551352,BRCA1;SOX4,0.15647147425827754
GO_Biological_Process_2023,NAD Biosynthetic Process (GO:0009435),0.005429170370171551,20.52093023255814,107.03653477551352,NNMT;QPRT,0.15647147425827754
GO_Biological_Process_2023,Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154),0.005429170370171551,20.52093023255814,107.03653477551352,TMEM119;CCN3,0.15647147425827754
GO_Biological_Process_2023,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),0.005429170370171551,20.52093023255814,107.03653477551352,DUSP10;FOXO3,0.15647147425827754
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003),0.005429170370171551,20.52093023255814,107.03653477551352,CREB3L1;DDIT3,0.15647147425827754
GO_Biological_Process_2023,Galactose Metabolic Process (GO:0006012),0.03866659935826289,30.56,99.4049298240761,GALM,0.22363226228090882
GO_Biological_Process_2023,Ureter Development (GO:0072189),0.03866659935826289,30.56,99.4049298240761,TBX18,0.22363226228090882
GO_Biological_Process_2023,Smooth Muscle Cell Migration (GO:0014909),0.03866659935826289,30.56,99.4049298240761,CCN3,0.22363226228090882
GO_Biological_Process_2023,Inositol Metabolic Process (GO:0006020),0.03866659935826289,30.56,99.4049298240761,IMPA2,0.22363226228090882
GO_Biological_Process_2023,Sulfur Amino Acid Catabolic Process (GO:0000098),0.03866659935826289,30.56,99.4049298240761,TST,0.22363226228090882
GO_Biological_Process_2023,Positive Regulation Of Triglyceride Catabolic Process (GO:0010898),0.03866659935826289,30.56,99.4049298240761,PNPLA2,0.22363226228090882
GO_Biological_Process_2023,Gamma-Aminobutyric Acid Transport (GO:0015812),0.03866659935826289,30.56,99.4049298240761,SLC6A6,0.22363226228090882
GO_Biological_Process_2023,Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000322),0.03866659935826289,30.56,99.4049298240761,PER1,0.22363226228090882
GO_Biological_Process_2023,Regulation Of Hemoglobin Biosynthetic Process (GO:0046984),0.03866659935826289,30.56,99.4049298240761,SLC6A9,0.22363226228090882
GO_Biological_Process_2023,Lymphoid Progenitor Cell Differentiation (GO:0002320),0.03866659935826289,30.56,99.4049298240761,SOX4,0.22363226228090882
GO_Biological_Process_2023,Regulation Of SA Node Cell Action Potential (GO:0098907),0.03866659935826289,30.56,99.4049298240761,TBX18,0.22363226228090882
GO_Biological_Process_2023,Regulation Of T Cell Tolerance Induction (GO:0002664),0.03866659935826289,30.56,99.4049298240761,TGFBR2,0.22363226228090882
GO_Biological_Process_2023,Regulation Of Blood-Brain Barrier Permeability (GO:1905603),0.03866659935826289,30.56,99.4049298240761,TJP2,0.22363226228090882
GO_Biological_Process_2023,Positive Regulation Of Necrotic Cell Death (GO:0010940),0.03866659935826289,30.56,99.4049298240761,SLC6A6,0.22363226228090882
GO_Biological_Process_2023,Histone H4-K12 Acetylation (GO:0043983),0.03866659935826289,30.56,99.4049298240761,JADE1,0.22363226228090882
Reactome_2022,LDL Remodeling R-HSA-8964041,0.03866659935826289,30.56,99.4049298240761,TRNP1,0.3418421072559001
Reactome_2022,SOS-mediated Signaling R-HSA-112412,0.03866659935826289,30.56,99.4049298240761,IRS2,0.3418421072559001
Reactome_2022,Alpha-oxidation Of Phytanate R-HSA-389599,0.03866659935826289,30.56,99.4049298240761,ALDH3A2,0.3418421072559001
Reactome_2022,SMAD2/3 Phosphorylation Motif Mutants In Cancer R-HSA-3304356,0.03866659935826289,30.56,99.4049298240761,TGFBR2,0.3418421072559001
GO_Biological_Process_2023,Negative Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051045),0.03866659935826289,30.56,99.4049298240761,TIMP4,0.22363226228090882
GO_Biological_Process_2023,AV Node Cell Action Potential (GO:0086016),0.03866659935826289,30.56,99.4049298240761,CACNB2,0.22363226228090882
GO_Biological_Process_2023,Cardiac Pacemaker Cell Development (GO:0060926),0.03866659935826289,30.56,99.4049298240761,TBX18,0.22363226228090882
GO_Biological_Process_2023,Nucleotide Catabolic Process (GO:0009166),0.03866659935826289,30.56,99.4049298240761,SAMHD1,0.22363226228090882
GO_Biological_Process_2023,Noradrenergic Neuron Differentiation (GO:0003357),0.03866659935826289,30.56,99.4049298240761,SOX4,0.22363226228090882
GO_Biological_Process_2023,Neurotrophin TRK Receptor Signaling Pathway (GO:0048011),0.03866659935826289,30.56,99.4049298240761,SORT1,0.22363226228090882
GO_Biological_Process_2023,ATF6-mediated Unfolded Protein Response (GO:0036500),0.03866659935826289,30.56,99.4049298240761,DDIT3,0.22363226228090882
GO_Biological_Process_2023,Positive Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902237),0.03866659935826289,30.56,99.4049298240761,DDIT3,0.22363226228090882
GO_Biological_Process_2023,Elastic Fiber Assembly (GO:0048251),0.03866659935826289,30.56,99.4049298240761,MFAP4,0.22363226228090882
GO_Biological_Process_2023,Development Of Primary Female Sexual Characteristics (GO:0046545),0.03866659935826289,30.56,99.4049298240761,LHFPL2,0.22363226228090882
GO_Biological_Process_2023,Copper Ion Import (GO:0015677),0.03866659935826289,30.56,99.4049298240761,STEAP2,0.22363226228090882
GO_Biological_Process_2023,Polyamine Biosynthetic Process (GO:0006596),0.03866659935826289,30.56,99.4049298240761,SAT1,0.22363226228090882
GO_Biological_Process_2023,Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842),0.03866659935826289,30.56,99.4049298240761,CFLAR,0.22363226228090882
GO_Biological_Process_2023,Cellular Hyperosmotic Response (GO:0071474),0.03866659935826289,30.56,99.4049298240761,ARHGEF2,0.22363226228090882
GO_Biological_Process_2023,Melanosome Assembly (GO:1903232),0.006081753147875876,19.237403100775193,98.15812364603615,HPS5;AP1M1,0.1597363088161087
Reactome_2022,Na+/Cl- Dependent Neurotransmitter Transporters R-HSA-442660,0.006768262653070667,18.10487916096671,90.4431202748417,SLC6A6;SLC6A9,0.22265014008199388
GO_Biological_Process_2023,Atrioventricular Valve Morphogenesis (GO:0003181),0.006768262653070667,18.10487916096671,90.4431202748417,SOX4;TGFBR2,0.16517199927971962
GO_Biological_Process_2023,Regulation Of Megakaryocyte Differentiation (GO:0045652),0.006768262653070667,18.10487916096671,90.4431202748417,HMGB2;RAB7B,0.16517199927971962
GO_Biological_Process_2023,Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),0.0016742354006740864,14.088068181818182,90.05654866238584,HMGB2;FOXO3;RAB7B,0.09457514817331497
GO_Biological_Process_2023,RNA Stabilization (GO:0043489),0.001813299340539853,13.673023897058824,86.312429822796,TENT5A;TENT5B;TENT5C,0.09457514817331497
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),0.001813299340539853,13.673023897058824,86.312429822796,PER1;DUSP10;DUSP1,0.09457514817331497
Reactome_2022,Signaling By Hippo R-HSA-2028269,0.00748823341082939,17.098191214470283,83.68576954910893,AMOT;TJP2,0.22265014008199388
GO_Biological_Process_2023,Peripheral Nervous System Development (GO:0007422),0.00748823341082939,17.098191214470283,83.68576954910893,ALDH3A2;EGR2,0.16517199927971962
GO_Biological_Process_2023,Regulation Of Necroptotic Process (GO:0060544),0.00748823341082939,17.098191214470283,83.68576954910893,CFLAR;ARHGEF2,0.16517199927971962
GO_Biological_Process_2023,Positive Regulation Of Lipid Catabolic Process (GO:0050996),0.00748823341082939,17.098191214470283,83.68576954910893,IRS2;PNPLA2,0.16517199927971962
GO_Biological_Process_2023,Ameboidal-Type Cell Migration (GO:0001667),0.00748823341082939,17.098191214470283,83.68576954910893,CCN3;AMOT,0.16517199927971962
GO_Biological_Process_2023,UV Protection (GO:0009650),0.044965205761108,25.465384615384615,78.99021819196878,MFAP4,0.22363226228090882
GO_Biological_Process_2023,Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:1905005),0.044965205761108,25.465384615384615,78.99021819196878,TGFBR2,0.22363226228090882
GO_Biological_Process_2023,Negative Regulation Of Keratinocyte Proliferation (GO:0010839),0.044965205761108,25.465384615384615,78.99021819196878,KLF9,0.22363226228090882
GO_Biological_Process_2023,ER Overload Response (GO:0006983),0.044965205761108,25.465384615384615,78.99021819196878,DDIT3,0.22363226228090882
GO_Biological_Process_2023,Hyperosmotic Response (GO:0006972),0.044965205761108,25.465384615384615,78.99021819196878,ARHGEF2,0.22363226228090882
GO_Biological_Process_2023,Histone H2A K63-linked Deubiquitination (GO:0070537),0.044965205761108,25.465384615384615,78.99021819196878,BRCA1,0.22363226228090882
GO_Biological_Process_2023,Tooth Mineralization (GO:0034505),0.044965205761108,25.465384615384615,78.99021819196878,COL1A1,0.22363226228090882
GO_Biological_Process_2023,Positive Regulation Of Gluconeogenesis (GO:0045722),0.044965205761108,25.465384615384615,78.99021819196878,NNMT,0.22363226228090882
GO_Biological_Process_2023,Neuroepithelial Cell Differentiation (GO:0060563),0.044965205761108,25.465384615384615,78.99021819196878,SOX4,0.22363226228090882
GO_Biological_Process_2023,Catecholamine Catabolic Process (GO:0042424),0.044965205761108,25.465384615384615,78.99021819196878,MAOA,0.22363226228090882
GO_Biological_Process_2023,Cell Migration Involved In Heart Development (GO:0060973),0.044965205761108,25.465384615384615,78.99021819196878,FLRT3,0.22363226228090882
GO_Biological_Process_2023,Peptidyl-Tyrosine Dephosphorylation Involved In Inactivation Of Protein Kinase Activity (GO:1990264),0.044965205761108,25.465384615384615,78.99021819196878,DUSP10,0.22363226228090882
GO_Biological_Process_2023,Plasma Membrane To Endosome Transport (GO:0048227),0.044965205761108,25.465384615384615,78.99021819196878,SORT1,0.22363226228090882
GO_Biological_Process_2023,Response To Hydroperoxide (GO:0033194),0.044965205761108,25.465384615384615,78.99021819196878,GPX3,0.22363226228090882
GO_Biological_Process_2023,Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition (GO:0062043),0.044965205761108,25.465384615384615,78.99021819196878,TGFBR2,0.22363226228090882
GO_Biological_Process_2023,Diacylglycerol Biosynthetic Process (GO:0006651),0.044965205761108,25.465384615384615,78.99021819196878,PNPLA2,0.22363226228090882
GO_Biological_Process_2023,Dopamine Catabolic Process (GO:0042420),0.044965205761108,25.465384615384615,78.99021819196878,MAOA,0.22363226228090882
GO_Biological_Process_2023,Sinoatrial Node Development (GO:0003163),0.044965205761108,25.465384615384615,78.99021819196878,TBX18,0.22363226228090882
GO_Biological_Process_2023,Somatic Hypermutation Of Immunoglobulin Genes (GO:0016446),0.044965205761108,25.465384615384615,78.99021819196878,SAMHD1,0.22363226228090882
GO_Biological_Process_2023,Spermidine Metabolic Process (GO:0008216),0.044965205761108,25.465384615384615,78.99021819196878,SAT1,0.22363226228090882
GO_Biological_Process_2023,Negative Regulation Of B Cell Apoptotic Process (GO:0002903),0.044965205761108,25.465384615384615,78.99021819196878,IRS2,0.22363226228090882
Reactome_2022,Acyl Chain Remodeling Of DAG And TAG R-HSA-1482883,0.044965205761108,25.465384615384615,78.99021819196878,PNPLA2,0.3418421072559001
Reactome_2022,Loss Of Function Of TGFBR1 In Cancer R-HSA-3656534,0.044965205761108,25.465384615384615,78.99021819196878,TGFBR2,0.3418421072559001
Reactome_2022,Erythropoietin Activates Phospholipase C Gamma (PLCG) R-HSA-9027277,0.044965205761108,25.465384615384615,78.99021819196878,IRS2,0.3418421072559001
Reactome_2022,Loss Of Function Of SMAD2/3 In Cancer R-HSA-3304349,0.044965205761108,25.465384615384615,78.99021819196878,TGFBR2,0.3418421072559001
Reactome_2022,Signaling By MAPK Mutants R-HSA-9652817,0.044965205761108,25.465384615384615,78.99021819196878,DUSP10,0.3418421072559001
GO_Biological_Process_2023,Mitral Valve Development (GO:0003174),0.044965205761108,25.465384615384615,78.99021819196878,SOX4,0.22363226228090882
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription In Response To Stress (GO:0043620),0.044965205761108,25.465384615384615,78.99021819196878,DDIT3,0.22363226228090882
Reactome_2022,Erythropoietin Activates STAT5 R-HSA-9027283,0.044965205761108,25.465384615384615,78.99021819196878,IRS2,0.3418421072559001
Reactome_2022,Signaling By RNF43 Mutants R-HSA-5340588,0.044965205761108,25.465384615384615,78.99021819196878,FZD8,0.3418421072559001
GO_Biological_Process_2023,Purine Nucleotide Biosynthetic Process (GO:0006164),0.008241204507504112,16.197470420236638,77.72532357227595,SLC4A7;QPRT,0.17196665716985446
GO_Biological_Process_2023,Response To Cadmium Ion (GO:0046686),0.008241204507504112,16.197470420236638,77.72532357227595,MT1X;MT1E,0.17196665716985446
GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),0.0024408017453705776,12.231291118421053,73.57645974776645,ZBTB16;TMEM119;TENT5A,0.09798075577844748
GO_Biological_Process_2023,Negative Regulation Of mRNA Catabolic Process (GO:1902373),0.0024408017453705776,12.231291118421053,73.57645974776645,TENT5A;TENT5B;TENT5C,0.09798075577844748
GO_Biological_Process_2023,Glucose Transmembrane Transport (GO:1904659),0.009026719548951435,15.386821705426357,72.43448272713856,SLC45A1;SORT1,0.17196665716985446
GO_Biological_Process_2023,Cellular Response To Cadmium Ion (GO:0071276),0.009026719548951435,15.386821705426357,72.43448272713856,MT1X;MT1E,0.17196665716985446
KEGG_2021_Human,Histidine metabolism,0.009026719548951435,15.386821705426357,72.43448272713856,ALDH3A2;MAOA,0.2527481473706402
GO_Biological_Process_2023,Platelet Dense Granule Organization (GO:0060155),0.009026719548951435,15.386821705426357,72.43448272713856,HPS5;AP1M1,0.17196665716985446
GO_Biological_Process_2023,Regulation Of Regulatory T Cell Differentiation (GO:0045589),0.009026719548951435,15.386821705426357,72.43448272713856,DUSP10;FOXO3,0.17196665716985446
GO_Biological_Process_2023,Negative Regulation Of Growth (GO:0045926),0.00016711727600592582,8.034305084745762,69.87286289051634,MT2A;JADE1;MT1X;CCN3;BRCA1;MT1E,0.046959954557665155
GO_Biological_Process_2023,Regulation Of Myotube Differentiation (GO:0010830),0.009844326624428709,14.653377630121817,67.7112060716613,TMEM119;CCN3,0.17563528771202966
GO_Biological_Process_2023,Entrainment Of Circadian Clock By Photoperiod (GO:0043153),0.009844326624428709,14.653377630121817,67.7112060716613,PER1;PER3,0.17563528771202966
GO_Biological_Process_2023,Positive Regulation Of Neuron Apoptotic Process (GO:0043525),0.009844326624428709,14.653377630121817,67.7112060716613,DDIT3;FOXO3,0.17563528771202966
GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),0.009844326624428709,14.653377630121817,67.7112060716613,BRCA1;CFLAR,0.17563528771202966
Reactome_2022,RHOB GTPase Cycle R-HSA-9013026,0.0010934470324542843,9.596123561477892,65.43040232604295,STOM;ARHGEF2;RHOB;TJP2,0.06966819663923011
GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047),0.05122285833690137,21.826373626373627,64.85858386485305,DUSP1,0.2257425135455925
Reactome_2022,Axonal Growth Inhibition (RHOA Activation) R-HSA-193634,0.05122285833690137,21.826373626373627,64.85858386485305,OMG,0.3418421072559001
GO_Biological_Process_2023,Inner Ear Receptor Cell Development (GO:0060119),0.05122285833690137,21.826373626373627,64.85858386485305,SLC4A7,0.2257425135455925
GO_Biological_Process_2023,Skeletal Myofibril Assembly (GO:0014866),0.05122285833690137,21.826373626373627,64.85858386485305,CFLAR,0.2257425135455925
GO_Biological_Process_2023,Endosome To Melanosome Transport (GO:0035646),0.05122285833690137,21.826373626373627,64.85858386485305,AP1M1,0.2257425135455925
GO_Biological_Process_2023,Regulation Of Necrotic Cell Death (GO:0010939),0.05122285833690137,21.826373626373627,64.85858386485305,SLC6A6,0.2257425135455925
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Beta-Oxidation (GO:0032000),0.05122285833690137,21.826373626373627,64.85858386485305,IRS2,0.2257425135455925
GO_Biological_Process_2023,Endochondral Ossification (GO:0001958),0.05122285833690137,21.826373626373627,64.85858386485305,TMEM119,0.2257425135455925
GO_Biological_Process_2023,Endosome To Pigment Granule Transport (GO:0043485),0.05122285833690137,21.826373626373627,64.85858386485305,AP1M1,0.2257425135455925
GO_Biological_Process_2023,Nicotinamide Nucleotide Biosynthetic Process (GO:0019359),0.05122285833690137,21.826373626373627,64.85858386485305,QPRT,0.2257425135455925
GO_Biological_Process_2023,DNA Topological Change (GO:0006265),0.05122285833690137,21.826373626373627,64.85858386485305,HMGB2,0.2257425135455925
Reactome_2022,Signaling By TGF-beta Receptor Complex In Cancer R-HSA-3304351,0.05122285833690137,21.826373626373627,64.85858386485305,TGFBR2,0.3418421072559001
Reactome_2022,Linoleic Acid (LA) Metabolism R-HSA-2046105,0.05122285833690137,21.826373626373627,64.85858386485305,ACSL1,0.3418421072559001
Reactome_2022,TRAIL Signaling R-HSA-75158,0.05122285833690137,21.826373626373627,64.85858386485305,CFLAR,0.3418421072559001
KEGG_2021_Human,Sulfur relay system,0.05122285833690137,21.826373626373627,64.85858386485305,TST,0.33247440838930964
Reactome_2022,"Metabolism Of Ingested SeMet, Sec, MeSec Into H2Se R-HSA-2408508",0.05122285833690137,21.826373626373627,64.85858386485305,NNMT,0.3418421072559001
GO_Biological_Process_2023,Regulation Of Heme Biosynthetic Process (GO:0070453),0.05122285833690137,21.826373626373627,64.85858386485305,SLC6A9,0.2257425135455925
GO_Biological_Process_2023,Regulation Of Fertilization (GO:0080154),0.05122285833690137,21.826373626373627,64.85858386485305,LHFPL2,0.2257425135455925
GO_Biological_Process_2023,Negative Regulation Of Lipase Activity (GO:0060192),0.05122285833690137,21.826373626373627,64.85858386485305,SORT1,0.2257425135455925
Reactome_2022,CREB3 Factors Activate Genes R-HSA-8874211,0.05122285833690137,21.826373626373627,64.85858386485305,CREB3L1,0.3418421072559001
GO_Biological_Process_2023,Regulation Of Nephron Tubule Epithelial Cell Differentiation (GO:0072182),0.05122285833690137,21.826373626373627,64.85858386485305,LIF,0.2257425135455925
GO_Biological_Process_2023,Photoperiodism (GO:0009648),0.010693578266713657,13.98661028893587,63.47280230857581,PER1;PER3,0.1798752836435939
GO_Biological_Process_2023,Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235),0.010693578266713657,13.98661028893587,63.47280230857581,CREB3L1;DDIT3,0.1798752836435939
GO_Biological_Process_2023,Negative Regulation Of Signaling Receptor Activity (GO:2000272),0.011574031416388306,13.377822716548703,59.651595927977866,ERRFI1;SLC6A9,0.1798752836435939
GO_Biological_Process_2023,Secretory Granule Organization (GO:0033363),0.011574031416388306,13.377822716548703,59.651595927977866,HPS5;AP1M1,0.1798752836435939
GO_Biological_Process_2023,Regulation Of Monocyte Chemotaxis (GO:0090025),0.011574031416388306,13.377822716548703,59.651595927977866,DUSP1;CCN3,0.1798752836435939
GO_Biological_Process_2023,Positive Regulation Of Erythrocyte Differentiation (GO:0045648),0.012485247380843015,12.819767441860465,56.191701327620784,HMGB2;FOXO3,0.18465023757983615
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,0.0006959171113841252,7.690242763772176,55.91021814184007,VCAM1;CEBPD;MAOA;LIF;FOXO3,0.06207580633546397
GO_Biological_Process_2023,Negative Regulation Of Protein Autophosphorylation (GO:0031953),0.057439821062312685,19.097115384615385,54.560792270090865,ERRFI1,0.2257425135455925
